District Name,Current Date,timestamp,source_id,precipitation,pressure_msl,sunshine,temperature,wind_direction,wind_speed,cloud_cover,dew_point,relative_humidity,visibility,wind_gust_direction,wind_gust_speed,condition,fallback_source_ids,icon
KS Pirmasens,2022-05-10,2022-05-10T07:00:00+00:00,7177,0.0,1021.0,,17.6,110,4.7,87,10.0,61,30000,,9.4,dry,"{'visibility': 7215, 'wind_gust_speed': 7215, 'wind_speed': 7215, 'cloud_cover': 7215, 'pressure_msl': 7215, 'wind_direction': 7215}",cloudy
KS Pirmasens,2022-05-10,2022-05-10T08:00:00+00:00,7177,0.0,1021.0,,19.2,180,7.6,87,10.1,55,30000,,13.0,dry,"{'visibility': 7215, 'wind_gust_speed': 7215, 'wind_speed': 7215, 'cloud_cover': 7215, 'pressure_msl': 7215, 'wind_direction': 7215}",cloudy
KS Pirmasens,2022-05-10,2022-05-10T09:00:00+00:00,7177,0.0,1020.7,,21.0,200,8.6,87,11.1,53,30000,,16.6,dry,"{'visibility': 7215, 'wind_gust_speed': 7215, 'wind_speed': 7215, 'cloud_cover': 7215, 'pressure_msl': 7215, 'wind_direction': 7215}",cloudy
KS Pirmasens,2022-05-10,2022-05-10T10:00:00+00:00,7177,0.0,1020.3,,21.9,230,6.5,87,11.6,52,30000,,13.0,dry,"{'visibility': 7215, 'wind_gust_speed': 7215, 'wind_speed': 7215, 'cloud_cover': 7215, 'pressure_msl': 7215, 'wind_direction': 7215}",cloudy
KS Pirmasens,2022-05-10,2022-05-10T11:00:00+00:00,7177,0.0,1020.0,,22.3,240,8.6,87,11.3,50,40000,,18.0,dry,"{'visibility': 7215, 'wind_gust_speed': 7215, 'wind_speed': 7215, 'cloud_cover': 7215, 'pressure_msl': 7215, 'wind_direction': 7215}",cloudy
KS Pirmasens,2022-05-10,2022-05-10T12:00:00+00:00,7177,0.0,1019.2,,22.8,230,12.2,87,9.9,44,40000,,25.2,dry,"{'visibility': 7215, 'wind_gust_speed': 7215, 'wind_speed': 7215, 'cloud_cover': 7215, 'pressure_msl': 7215, 'wind_direction': 7215}",cloudy
KS Pirmasens,2022-05-10,2022-05-10T13:00:00+00:00,7177,0.0,1018.7,,23.0,240,14.4,87,7.7,37,40000,,26.6,dry,"{'visibility': 7215, 'wind_gust_speed': 7215, 'wind_speed': 7215, 'cloud_cover': 7215, 'pressure_msl': 7215, 'wind_direction': 7215}",cloudy
KS Pirmasens,2022-05-10,2022-05-10T14:00:00+00:00,7177,0.0,1018.4,,23.1,240,17.6,100,9.0,40,40000,,31.0,dry,"{'visibility': 7215, 'wind_gust_speed': 7215, 'wind_speed': 7215, 'cloud_cover': 7215, 'pressure_msl': 7215, 'wind_direction': 7215}",cloudy
KS Pirmasens,2022-05-10,2022-05-10T15:00:00+00:00,7177,0.0,1017.6,,23.2,230,16.2,100,9.1,41,40000,,24.1,dry,"{'visibility': 7215, 'wind_gust_speed': 7215, 'wind_speed': 7215, 'cloud_cover': 7215, 'pressure_msl': 7215, 'wind_direction': 7215}",cloudy
KS Pirmasens,2022-05-10,2022-05-10T16:00:00+00:00,7177,0.0,1017.2,,23.1,220,15.5,87,9.7,42,40000,,25.9,dry,"{'visibility': 7215, 'wind_gust_speed': 7215, 'wind_speed': 7215, 'cloud_cover': 7215, 'pressure_msl': 7215, 'wind_direction': 7215}",cloudy
KS Pirmasens,2022-05-10,2022-05-10T17:00:00+00:00,7177,0.0,1016.7,,22.2,220,16.2,87,9.8,45,40000,,29.2,dry,"{'visibility': 7215, 'wind_gust_speed': 7215, 'wind_speed': 7215, 'cloud_cover': 7215, 'pressure_msl': 7215, 'wind_direction': 7215}",cloudy
KS Pirmasens,2022-05-10,2022-05-10T18:00:00+00:00,7177,0.0,1016.7,,21.7,220,16.2,87,11.1,51,40000,,29.5,dry,"{'visibility': 7215, 'wind_gust_speed': 7215, 'wind_speed': 7215, 'cloud_cover': 7215, 'pressure_msl': 7215, 'wind_direction': 7215}",cloudy
KS Pirmasens,2022-05-10,2022-05-10T19:00:00+00:00,7177,0.0,1016.9,,20.0,220,14.0,87,10.9,56,40000,,24.1,dry,"{'visibility': 7215, 'wind_gust_speed': 7215, 'wind_speed': 7215, 'cloud_cover': 7215, 'pressure_msl': 7215, 'wind_direction': 7215}",cloudy
KS Pirmasens,2022-05-10,2022-05-10T20:00:00+00:00,7177,0.0,1017.5,,18.5,220,11.9,87,11.0,62,50000,,18.4,dry,"{'visibility': 7215, 'wind_gust_speed': 7215, 'wind_speed': 7215, 'cloud_cover': 7215, 'pressure_msl': 7215, 'wind_direction': 7215}",cloudy
KS Pirmasens,2022-05-10,2022-05-10T21:00:00+00:00,7177,0.0,1017.6,,18.4,240,9.7,87,11.2,63,50000,,13.0,dry,"{'visibility': 7215, 'wind_gust_speed': 7215, 'wind_speed': 7215, 'cloud_cover': 7215, 'pressure_msl': 7215, 'wind_direction': 7215}",cloudy
KS Pirmasens,2022-05-10,2022-05-10T22:00:00+00:00,7177,0.0,1017.3,,17.8,200,9.0,75,11.0,64,50000,,14.8,dry,"{'visibility': 7215, 'wind_gust_speed': 7215, 'wind_speed': 7215, 'cloud_cover': 7215, 'pressure_msl': 7215, 'wind_direction': 7215}",partly-cloudy-night
KS Pirmasens,2022-05-10,2022-05-10T23:00:00+00:00,7177,0.0,1017.0,,17.1,190,9.0,75,10.6,65,50000,,14.8,dry,"{'visibility': 7215, 'wind_gust_speed': 7215, 'wind_speed': 7215, 'cloud_cover': 7215, 'pressure_msl': 7215, 'wind_direction': 7215}",partly-cloudy-night
KS Pirmasens,2022-05-10,2022-05-11T00:00:00+00:00,7177,0.0,1016.7,,16.7,190,13.7,75,10.7,68,50000,,20.5,dry,"{'visibility': 7215, 'wind_gust_speed': 7215, 'wind_speed': 7215, 'cloud_cover': 7215, 'pressure_msl': 7215, 'wind_direction': 7215}",partly-cloudy-night
KS Speyer,2022-05-10,2022-05-10T00:00:00+00:00,128152,0.0,1022.5,,13.2,270,1.8,0,10.7,85,27630,,5.0,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",clear-night
KS Speyer,2022-05-10,2022-05-10T01:00:00+00:00,128152,0.0,1022.2,,13.3,280,3.6,25,10.1,81,35880,,6.5,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",partly-cloudy-night
KS Speyer,2022-05-10,2022-05-10T02:00:00+00:00,128152,0.0,1021.9,,12.5,10,4.3,25,9.7,83,33290,,7.9,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",partly-cloudy-night
KS Speyer,2022-05-10,2022-05-10T03:00:00+00:00,128152,0.0,1021.7,,12.4,240,1.8,0,9.4,82,20030,,3.2,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",clear-night
KS Speyer,2022-05-10,2022-05-10T04:00:00+00:00,128152,0.0,1021.5,,10.6,310,2.2,25,8.6,88,19250,,5.0,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",partly-cloudy-day
KS Speyer,2022-05-10,2022-05-10T05:00:00+00:00,128152,0.0,1021.8,,12.1,270,2.2,25,9.5,84,24410,,4.0,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",partly-cloudy-day
KS Speyer,2022-05-10,2022-05-10T06:00:00+00:00,128152,0.0,1021.7,,14.5,30,2.5,87,10.2,75,29100,,5.4,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",cloudy
KS Speyer,2022-05-10,2022-05-10T07:00:00+00:00,128152,0.0,1021.6,,16.8,230,2.5,100,11.1,69,39440,,8.3,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",cloudy
KS Speyer,2022-05-10,2022-05-10T08:00:00+00:00,128152,0.0,1021.5,,19.9,170,8.3,62,11.6,59,38980,,18.7,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",partly-cloudy-day
KS Speyer,2022-05-10,2022-05-10T09:00:00+00:00,128152,0.0,1021.1,,22.4,140,11.5,25,12.0,52,35740,,18.7,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",partly-cloudy-day
KS Speyer,2022-05-10,2022-05-10T10:00:00+00:00,128152,0.0,1020.7,,23.8,150,13.0,100,12.1,48,40490,,24.1,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",cloudy
KS Speyer,2022-05-10,2022-05-10T11:00:00+00:00,128152,0.0,1019.9,,25.4,170,14.8,87,11.3,41,39570,,26.6,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",cloudy
KS Speyer,2022-05-10,2022-05-10T12:00:00+00:00,128152,0.0,1019.3,,26.4,160,13.7,87,11.0,38,51110,,25.2,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",cloudy
KS Speyer,2022-05-10,2022-05-10T13:00:00+00:00,128152,0.0,1018.6,,26.4,170,15.1,87,10.0,36,51170,,27.0,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",cloudy
KS Speyer,2022-05-10,2022-05-10T14:00:00+00:00,128152,0.0,1018.0,,26.7,180,15.5,100,11.8,39,42480,,25.9,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",cloudy
KS Speyer,2022-05-10,2022-05-10T15:00:00+00:00,128152,0.0,1017.5,,26.4,180,14.4,100,10.0,36,47460,,24.8,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",cloudy
KS Speyer,2022-05-10,2022-05-10T16:00:00+00:00,128152,0.0,1017.0,,26.3,210,15.5,100,10.7,38,54760,,29.5,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",cloudy
KS Speyer,2022-05-10,2022-05-10T17:00:00+00:00,128152,0.0,1016.7,,25.2,220,16.6,100,10.8,40,58300,,25.9,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",cloudy
KS Speyer,2022-05-10,2022-05-10T18:00:00+00:00,128152,0.0,1016.6,,24.3,210,11.2,100,11.7,45,43400,,20.9,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",cloudy
KS Speyer,2022-05-10,2022-05-10T19:00:00+00:00,128152,0.0,1016.7,,23.0,200,6.8,100,12.1,50,50360,,11.2,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",cloudy
KS Speyer,2022-05-10,2022-05-10T20:00:00+00:00,128152,0.0,1017.2,,19.3,190,5.0,87,13.7,70,46160,,7.2,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",cloudy
KS Speyer,2022-05-10,2022-05-10T21:00:00+00:00,128152,0.0,1017.3,,18.2,130,3.2,50,13.0,71,43100,,7.6,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",partly-cloudy-night
KS Speyer,2022-05-10,2022-05-10T22:00:00+00:00,128152,0.0,1017.1,,17.3,130,2.5,100,12.9,75,34640,,6.8,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",cloudy
KS Speyer,2022-05-10,2022-05-10T23:00:00+00:00,128152,0.0,1017.0,,16.8,150,5.8,100,12.5,76,37650,,10.8,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",cloudy
KS Speyer,2022-05-10,2022-05-11T00:00:00+00:00,128152,0.0,1016.7,,16.1,140,5.8,87,12.3,78,30980,,12.6,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",cloudy
KS Trier,2022-05-10,2022-05-10T00:00:00+00:00,46595,0.0,1022.5,0.0,13.3,270,4.0,100,10.0,80,38340,290,5.4,dry,cloudy
KS Trier,2022-05-10,2022-05-10T01:00:00+00:00,46595,0.0,1022.4,0.0,12.0,30,3.2,100,9.2,83,34640,360,6.8,dry,cloudy
KS Trier,2022-05-10,2022-05-10T02:00:00+00:00,46595,0.0,1022.1,0.0,11.7,30,5.0,100,9.4,86,5030,10,9.7,dry,cloudy
KS Trier,2022-05-10,2022-05-10T03:00:00+00:00,46595,0.0,1022.0,0.0,10.9,50,4.0,100,9.1,89,27390,50,5.4,dry,cloudy
KS Trier,2022-05-10,2022-05-10T04:00:00+00:00,46595,0.0,1021.8,0.0,10.7,30,4.7,100,8.9,89,29590,30,7.6,dry,cloudy
KS Trier,2022-05-10,2022-05-10T05:00:00+00:00,46595,0.0,1021.7,0.0,10.4,20,5.4,100,9.1,92,21880,20,7.6,dry,cloudy
KS Trier,2022-05-10,2022-05-10T06:00:00+00:00,46595,0.0,1021.8,24.0,11.5,20,3.2,100,9.5,87,24750,10,6.1,dry,cloudy
KS Trier,2022-05-10,2022-05-10T07:00:00+00:00,46595,0.0,1021.4,54.0,14.1,100,2.2,87,10.2,77,22310,30,6.1,dry,cloudy
KS Trier,2022-05-10,2022-05-10T08:00:00+00:00,46595,0.0,1020.9,60.0,17.0,190,3.2,87,10.3,65,10150,220,6.8,dry,cloudy
KS Trier,2022-05-10,2022-05-10T09:00:00+00:00,46595,0.0,1020.3,60.0,19.7,240,5.4,87,11.0,57,13470,230,13.0,dry,cloudy
KS Trier,2022-05-10,2022-05-10T10:00:00+00:00,46595,0.0,1019.7,60.0,22.5,220,9.0,100,11.4,49,49550,230,21.2,dry,cloudy
KS Trier,2022-05-10,2022-05-10T11:00:00+00:00,46595,0.0,1019.2,56.0,23.9,230,14.0,100,8.8,38,42030,240,28.4,dry,cloudy
KS Trier,2022-05-10,2022-05-10T12:00:00+00:00,46595,0.0,1018.4,60.0,24.5,210,22.0,100,7.4,33,53660,200,41.4,dry,cloudy
KS Trier,2022-05-10,2022-05-10T13:00:00+00:00,46595,0.0,1018.0,14.0,24.3,220,20.9,100,9.7,39,48380,180,36.4,dry,cloudy
KS Trier,2022-05-10,2022-05-10T14:00:00+00:00,46595,0.0,1017.3,24.0,25.0,230,22.3,100,9.7,38,45330,220,42.8,dry,cloudy
KS Trier,2022-05-10,2022-05-10T15:00:00+00:00,46595,0.0,1016.7,32.0,24.6,240,22.3,100,8.8,37,72140,240,36.4,dry,cloudy
KS Trier,2022-05-10,2022-05-10T16:00:00+00:00,46595,0.0,1016.3,41.0,24.0,230,22.7,100,7.2,34,66130,240,40.3,dry,cloudy
KS Trier,2022-05-10,2022-05-10T17:00:00+00:00,46595,0.0,1016.0,60.0,23.8,230,27.4,75,7.5,35,60680,230,49.3,dry,partly-cloudy-day
KS Trier,2022-05-10,2022-05-10T18:00:00+00:00,46595,0.0,1016.0,45.0,22.9,230,23.0,87,8.4,39,55970,230,43.2,dry,cloudy
KS Trier,2022-05-10,2022-05-10T19:00:00+00:00,46595,0.0,1016.4,11.0,21.1,240,14.8,87,9.3,47,55740,230,25.6,dry,cloudy
KS Trier,2022-05-10,2022-05-10T20:00:00+00:00,46595,0.0,1016.4,0.0,20.1,210,11.5,100,9.5,50,47860,210,20.2,dry,cloudy
KS Trier,2022-05-10,2022-05-10T21:00:00+00:00,46595,0.0,1016.4,0.0,18.7,220,11.2,100,9.5,55,55600,220,18.4,dry,cloudy
KS Trier,2022-05-10,2022-05-10T22:00:00+00:00,46595,0.0,1016.3,0.0,17.3,230,10.4,100,9.7,61,49290,220,14.0,dry,cloudy
KS Trier,2022-05-10,2022-05-10T23:00:00+00:00,46595,0.0,1015.9,0.0,17.2,240,9.4,100,9.3,60,50170,240,15.5,dry,cloudy
KS Trier,2022-05-10,2022-05-11T00:00:00+00:00,46595,0.0,1015.7,0.0,16.0,240,9.7,100,9.2,64,49540,240,17.6,dry,cloudy
KS Worms,2022-05-10,2022-05-10T00:00:00+00:00,7307,0.0,1022.5,,11.3,270,1.8,0,9.7,90,27630,,5.0,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",clear-night
KS Worms,2022-05-10,2022-05-10T01:00:00+00:00,7307,0.0,1022.2,,10.8,280,3.6,25,9.6,92,35880,,6.5,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",partly-cloudy-night
KS Worms,2022-05-10,2022-05-10T02:00:00+00:00,7307,0.0,1021.9,,9.7,10,4.3,25,8.5,92,33290,,7.9,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",partly-cloudy-night
KS Worms,2022-05-10,2022-05-10T03:00:00+00:00,7307,0.0,1021.7,,9.3,240,1.8,0,8.1,92,20030,,3.2,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",clear-night
KS Worms,2022-05-10,2022-05-10T04:00:00+00:00,7307,0.0,1021.5,,8.8,310,2.2,25,7.9,94,19250,,5.0,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",partly-cloudy-day
KS Worms,2022-05-10,2022-05-10T05:00:00+00:00,7307,0.0,1021.8,,10.4,270,2.2,25,8.5,88,24410,,4.0,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",partly-cloudy-day
KS Worms,2022-05-10,2022-05-10T06:00:00+00:00,7307,0.0,1021.7,,14.5,30,2.5,87,10.7,78,29100,,5.4,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",cloudy
KS Worms,2022-05-10,2022-05-10T07:00:00+00:00,7307,0.0,1021.6,,16.8,230,2.5,100,9.7,63,39440,,8.3,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",cloudy
KS Worms,2022-05-10,2022-05-10T08:00:00+00:00,7307,0.0,1021.5,,18.7,170,8.3,62,10.8,60,38980,,18.7,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",partly-cloudy-day
KS Worms,2022-05-10,2022-05-10T09:00:00+00:00,7307,0.0,1021.1,,20.7,140,11.5,25,11.9,57,35740,,18.7,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",partly-cloudy-day
KS Worms,2022-05-10,2022-05-10T10:00:00+00:00,7307,0.0,1020.7,,22.9,150,13.0,100,11.8,50,40490,,24.1,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",cloudy
KS Worms,2022-05-10,2022-05-10T11:00:00+00:00,7307,0.0,1019.9,,24.0,170,14.8,87,13.5,52,39570,,26.6,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",cloudy
KS Worms,2022-05-10,2022-05-10T12:00:00+00:00,7307,0.0,1019.3,,24.9,160,13.7,87,12.2,45,51110,,25.2,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",cloudy
KS Worms,2022-05-10,2022-05-10T13:00:00+00:00,7307,0.0,1018.6,,25.5,170,15.1,87,12.4,44,51170,,27.0,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",cloudy
KS Worms,2022-05-10,2022-05-10T14:00:00+00:00,7307,0.0,1018.0,,26.1,180,15.5,100,8.8,33,42480,,25.9,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",cloudy
KS Worms,2022-05-10,2022-05-10T15:00:00+00:00,7307,0.0,1017.5,,25.9,180,14.4,100,9.8,36,47460,,24.8,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",cloudy
KS Worms,2022-05-10,2022-05-10T16:00:00+00:00,7307,0.0,1017.0,,25.4,210,15.5,100,9.8,37,54760,,29.5,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",cloudy
KS Worms,2022-05-10,2022-05-10T17:00:00+00:00,7307,0.0,1016.7,,24.4,220,16.6,100,10.8,42,58300,,25.9,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",cloudy
KS Worms,2022-05-10,2022-05-10T18:00:00+00:00,7307,0.0,1016.6,,22.8,210,11.2,100,11.1,48,43400,,20.9,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",cloudy
KS Worms,2022-05-10,2022-05-10T19:00:00+00:00,7307,0.0,1016.7,,21.1,200,6.8,100,10.8,52,50360,,11.2,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",cloudy
KS Worms,2022-05-10,2022-05-10T20:00:00+00:00,7307,0.0,1017.2,,18.5,190,5.0,87,11.2,62,46160,,7.2,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",cloudy
KS Worms,2022-05-10,2022-05-10T21:00:00+00:00,7307,0.0,1017.3,,16.7,130,3.2,50,11.7,72,43100,,7.6,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",partly-cloudy-night
KS Worms,2022-05-10,2022-05-10T22:00:00+00:00,7307,0.0,1017.1,,15.5,130,2.5,100,11.8,78,34640,,6.8,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",cloudy
KS Worms,2022-05-10,2022-05-10T23:00:00+00:00,7307,0.0,1017.0,,13.6,150,5.8,100,11.2,85,37650,,10.8,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",cloudy
KS Worms,2022-05-10,2022-05-11T00:00:00+00:00,7307,0.0,1016.7,,13.3,140,5.8,87,11.3,88,30980,,12.6,dry,"{'visibility': 184401, 'wind_gust_speed': 184401, 'wind_speed': 184401, 'cloud_cover': 184401, 'pressure_msl': 184401, 'wind_direction': 184401}",cloudy
KS Zweibrucken,2022-05-10,2022-05-10T00:00:00+00:00,8115,0.0,1022.7,,13.1,60,6.1,12,9.5,,40000,,9.4,dry,"{'visibility': 7215, 'temperature': 7215, 'dew_point': 7215, 'wind_gust_speed': 7215, 'wind_speed': 7215, 'cloud_cover': 7215, 'pressure_msl': 7215, 'wind_direction': 7215}",clear-night
KS Zweibrucken,2022-05-10,2022-05-10T01:00:00+00:00,8115,0.0,1022.6,,11.6,60,6.1,12,8.9,,40000,,9.4,dry,"{'visibility': 7215, 'temperature': 7215, 'dew_point': 7215, 'wind_gust_speed': 7215, 'wind_speed': 7215, 'cloud_cover': 7215, 'pressure_msl': 7215, 'wind_direction': 7215}",clear-night
KS Zweibrucken,2022-05-10,2022-05-10T02:00:00+00:00,8115,0.0,1022.0,,11.2,80,4.0,12,9.1,,40000,,7.6,dry,"{'visibility': 7215, 'temperature': 7215, 'dew_point': 7215, 'wind_gust_speed': 7215, 'wind_speed': 7215, 'cloud_cover': 7215, 'pressure_msl': 7215, 'wind_direction': 7215}",clear-night
KS Zweibrucken,2022-05-10,2022-05-10T03:00:00+00:00,8115,0.0,1021.8,,10.6,100,4.0,12,8.8,,40000,,7.6,dry,"{'visibility': 7215, 'temperature': 7215, 'dew_point': 7215, 'wind_gust_speed': 7215, 'wind_speed': 7215, 'cloud_cover': 7215, 'pressure_msl': 7215, 'wind_direction': 7215}",clear-night
KS Zweibrucken,2022-05-10,2022-05-10T04:00:00+00:00,8115,0.0,1021.9,,10.0,290,2.2,50,8.8,,30000,,3.6,dry,"{'visibility': 7215, 'temperature': 7215, 'dew_point': 7215, 'wind_gust_speed': 7215, 'wind_speed': 7215, 'cloud_cover': 7215, 'pressure_msl': 7215, 'wind_direction': 7215}",partly-cloudy-day
KS Zweibrucken,2022-05-10,2022-05-10T05:00:00+00:00,8115,0.0,1021.8,,10.6,120,4.0,87,9.0,,30000,,5.4,dry,"{'visibility': 7215, 'temperature': 7215, 'dew_point': 7215, 'wind_gust_speed': 7215, 'wind_speed': 7215, 'cloud_cover': 7215, 'pressure_msl': 7215, 'wind_direction': 7215}",cloudy
